player,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
Najdorf,0.01638065522620905,0.02574102964118565,0.01326053042121685,0.0078003120124804995,0.00234009360374415,0.0171606864274571,0.0070202808112324495,0.01170046801872075,0.00234009360374415,0.01950078003120125,0.02262090483619345,0.014040561622464899,0.01950078003120125,0.0390015600624025,0.00546021840873635,0.01794071762870515,0.0093603744149766,0.00858034321372855,0.00546021840873635,0.028861154446177848,0.01014040561622465,0.01170046801872075,0.0031201248049922,0.01950078003120125,0.00546021840873635,0.00546021840873635,0.0046801872074883,0.038221528861154444,0.0343213728549142,0.02106084243369735,0.0249609984399376,0.014820592823712949,0.0062402496099844,0.0187207488299532,0.028081123244929798,0.0093603744149766,0.0436817472698908,0.0124804992199688,0.0070202808112324495,0.0171606864274571,0.027301092043681748,0.0265210608424337,0.01014040561622465,0.015600624024960999,0.0070202808112324495,0.0031201248049922,0.01794071762870515,0.05070202808112324,0.0249609984399376,0.01326053042121685,0.0046801872074883,0.0530421216848674,0.02262090483619345,0.030421216848673948,0.0343213728549142,0.028081123244929798
Nimzowitsch,0.022004889975550123,0.012224938875305624,0.061124694376528114,0.02689486552567237,0.02689486552567237,0.02444987775061125,0.03178484107579462,0.0024449877750611247,0.03667481662591687,0.009779951100244499,0.039119804400977995,0.034229828850855744,0.019559902200488997,0.009779951100244499,0.0024449877750611247,0.029339853300733496,0.009779951100244499,0.02689486552567237,0.0,0.022004889975550123,0.02444987775061125,0.0024449877750611247,0.007334963325183374,0.017114914425427872,0.0,0.04645476772616137,0.03178484107579462,0.007334963325183374,0.007334963325183374,0.019559902200488997,0.009779951100244499,0.02444987775061125,0.0024449877750611247,0.017114914425427872,0.0024449877750611247,0.014669926650366748,0.0024449877750611247,0.04156479217603912,0.007334963325183374,0.02444987775061125,0.014669926650366748,0.014669926650366748,0.009779951100244499,0.009779951100244499,0.017114914425427872,0.009779951100244499,0.02444987775061125,0.007334963325183374,0.009779951100244499,0.029339853300733496,0.029339853300733496,0.02689486552567237,0.02689486552567237,0.004889975550122249,0.004889975550122249,0.0024449877750611247
Petrosian,0.015852047556142668,0.022457067371202115,0.015852047556142668,0.0066050198150594455,0.001321003963011889,0.012549537648612946,0.013210039630118891,0.037648612945838836,0.002642007926023778,0.02047556142668428,0.0178335535006605,0.010568031704095112,0.021136063408190225,0.031043593130779392,0.0059445178335535,0.00726552179656539,0.04095112285336856,0.021136063408190225,0.0033025099075297227,0.02047556142668428,0.018494055482166448,0.0059445178335535,0.0033025099075297227,0.021136063408190225,0.011228533685601057,0.0033025099075297227,0.019815059445178335,0.017173051519154558,0.02774108322324967,0.015852047556142668,0.018494055482166448,0.019815059445178335,0.0066050198150594455,0.013210039630118891,0.03896961690885073,0.016512549537648614,0.03038309114927345,0.004623513870541612,0.00726552179656539,0.023117569352708058,0.0178335535006605,0.015852047556142668,0.009907529722589167,0.022457067371202115,0.017173051519154558,0.013870541611624834,0.01915455746367239,0.0178335535006605,0.04095112285336856,0.026420079260237782,0.011889035667107,0.043593130779392336,0.01915455746367239,0.02906208718626156,0.02509907529722589,0.018494055482166448
Pillsbury,0.0,0.00967741935483871,0.06774193548387097,0.0,0.041935483870967745,0.03225806451612903,0.01935483870967742,0.00967741935483871,0.041935483870967745,0.0,0.016129032258064516,0.06129032258064516,0.0032258064516129032,0.0,0.0032258064516129032,0.07096774193548387,0.0032258064516129032,0.035483870967741936,0.0064516129032258064,0.0,0.00967741935483871,0.0032258064516129032,0.025806451612903226,0.0032258064516129032,0.0064516129032258064,0.07741935483870968,0.041935483870967745,0.0064516129032258064,0.0032258064516129032,0.01935483870967742,0.0,0.00967741935483871,0.01935483870967742,0.025806451612903226,0.0032258064516129032,0.01935483870967742,0.0,0.041935483870967745,0.02258064516129032,0.016129032258064516,0.0,0.02258064516129032,0.016129032258064516,0.0,0.0032258064516129032,0.0032258064516129032,0.0064516129032258064,0.0,0.0064516129032258064,0.03870967741935484,0.012903225806451613,0.03870967741935484,0.06451612903225806,0.0,0.0032258064516129032,0.0064516129032258064
Polugaevsky,0.04301786896095301,0.03970880211780278,0.013236267372600927,0.01588352084712111,0.0006618133686300463,0.013898080741230973,0.011250827266710787,0.017207147584381206,0.0,0.011250827266710787,0.011912640635340834,0.015221707478491065,0.020516214427531435,0.02382528127068167,0.0033090668431502318,0.009265387160820648,0.01455989410986102,0.0033090668431502318,0.0006618133686300463,0.026472534745201854,0.01985440105890139,0.01654533421575116,0.0026472534745201853,0.027134348113831898,0.0013236267372600927,0.00727994705493051,0.0033090668431502318,0.050959629384513566,0.024487094639311716,0.013236267372600927,0.04169424222369292,0.03044341495698213,0.0033090668431502318,0.019192587690271344,0.022501654533421574,0.017207147584381206,0.027134348113831898,0.0066181336863004635,0.013898080741230973,0.011912640635340834,0.01985440105890139,0.013236267372600927,0.001985440105890139,0.04367968232958306,0.01985440105890139,0.00727994705493051,0.01654533421575116,0.020516214427531435,0.027796161482461945,0.02316346790205162,0.003970880211780278,0.03044341495698213,0.020516214427531435,0.019192587690271344,0.031105228325612178,0.04500330906684315
Portisch,0.024762690879075525,0.03631861328931077,0.020635575732562937,0.029302517540239374,0.004952538175815105,0.014857614527445316,0.01361947998349154,0.018984729673957902,0.005365249690466364,0.014857614527445316,0.018572018159306643,0.01650846058605035,0.01609574907139909,0.01981015270326042,0.0016508460586050352,0.017333883615352867,0.01692117210070161,0.007428807263722658,0.0016508460586050352,0.01939744118860916,0.020635575732562937,0.011143210895583986,0.010317787866281469,0.02723895996698308,0.018572018159306643,0.004539826661163846,0.011143210895583986,0.03384234420140322,0.02269913330581923,0.023937267849773007,0.024762690879075525,0.01981015270326042,0.003714403631861329,0.008254230293025175,0.015270326042096575,0.02022286421791168,0.01939744118860916,0.008666941807676434,0.005365249690466364,0.021873710276516713,0.017333883615352867,0.01361947998349154,0.018159306644655385,0.03012794056954189,0.014444903012794058,0.004127115146512587,0.01609574907139909,0.011555922410235245,0.03384234420140322,0.028064382996285598,0.015270326042096575,0.04663640115559224,0.03425505571605448,0.01650846058605035,0.03549319026000825,0.014032191498142799
Reshevsky,0.010869565217391304,0.022727272727272728,0.020750988142292492,0.0266798418972332,0.0029644268774703555,0.030632411067193676,0.011857707509881422,0.011857707509881422,0.005928853754940711,0.024703557312252964,0.029644268774703556,0.01383399209486166,0.017786561264822136,0.044466403162055336,0.0029644268774703555,0.012845849802371542,0.008893280632411068,0.009881422924901186,0.012845849802371542,0.021739130434782608,0.019762845849802372,0.005928853754940711,0.010869565217391304,0.017786561264822136,0.025691699604743084,0.004940711462450593,0.007905138339920948,0.016798418972332016,0.019762845849802372,0.018774703557312252,0.018774703557312252,0.020750988142292492,0.009881422924901186,0.02766798418972332,0.02865612648221344,0.014822134387351778,0.04940711462450593,0.005928853754940711,0.022727272727272728,0.010869565217391304,0.019762845849802372,0.020750988142292492,0.036561264822134384,0.008893280632411068,0.010869565217391304,0.007905138339920948,0.008893280632411068,0.025691699604743084,0.022727272727272728,0.005928853754940711,0.0029644268774703555,0.042490118577075096,0.024703557312252964,0.01383399209486166,0.03260869565217391,0.01383399209486166
Rubinstein,0.0,0.018838304552590265,0.0423861852433281,0.007849293563579277,0.03139717425431711,0.03924646781789639,0.029827315541601257,0.006279434850863423,0.007849293563579277,0.006279434850863423,0.02511773940345369,0.02040816326530612,0.015698587127158554,0.006279434850863423,0.004709576138147566,0.058084772370486655,0.018838304552590265,0.05337519623233909,0.006279434850863423,0.009419152276295133,0.0141287284144427,0.0015698587127158557,0.02511773940345369,0.029827315541601257,0.0141287284144427,0.023547880690737835,0.0282574568288854,0.0015698587127158557,0.007849293563579277,0.03139717425431711,0.018838304552590265,0.03610675039246468,0.004709576138147566,0.01098901098901099,0.0,0.0141287284144427,0.0031397174254317113,0.023547880690737835,0.004709576138147566,0.02040816326530612,0.007849293563579277,0.01726844583987441,0.029827315541601257,0.0015698587127158557,0.02511773940345369,0.006279434850863423,0.009419152276295133,0.0031397174254317113,0.02511773940345369,0.03924646781789639,0.007849293563579277,0.03610675039246468,0.054945054945054944,0.0,0.01098901098901099,0.0031397174254317113
Schlechter,0.005084745762711864,0.001694915254237288,0.00847457627118644,0.001694915254237288,0.06271186440677966,0.015254237288135594,0.022033898305084745,0.001694915254237288,0.059322033898305086,0.003389830508474576,0.01864406779661017,0.025423728813559324,0.00847457627118644,0.003389830508474576,0.001694915254237288,0.04915254237288136,0.013559322033898305,0.03220338983050847,0.03389830508474576,0.001694915254237288,0.00847457627118644,0.005084745762711864,0.04406779661016949,0.03559322033898305,0.0288135593220339,0.05423728813559322,0.06271186440677966,0.015254237288135594,0.006779661016949152,0.020338983050847456,0.001694915254237288,0.005084745762711864,0.022033898305084745,0.013559322033898305,0.0,0.013559322033898305,0.003389830508474576,0.059322033898305086,0.010169491525423728,0.013559322033898305,0.001694915254237288,0.020338983050847456,0.05593220338983051,0.0,0.005084745762711864,0.010169491525423728,0.001694915254237288,0.0,0.013559322033898305,0.01864406779661017,0.010169491525423728,0.03728813559322034,0.025423728813559324,0.0,0.003389830508474576,0.003389830508474576
Smyslov,0.013816102906145784,0.0281086231538828,0.023820867079561697,0.012863268222963315,0.006669842782277275,0.00857551214864221,0.014768937589328252,0.02906145783706527,0.008099094807050978,0.0281086231538828,0.013816102906145784,0.016674606955693186,0.018580276322058123,0.03049070986183897,0.0028585040495474035,0.020009528346831826,0.014292520247737018,0.00857551214864221,0.013816102906145784,0.026202953787517864,0.01715102429728442,0.00857551214864221,0.01715102429728442,0.021438780371605525,0.020009528346831826,0.010481181515007145,0.009051929490233444,0.01715102429728442,0.008099094807050978,0.012386850881372083,0.031919961886612676,0.0281086231538828,0.02096236303001429,0.029537875178656504,0.017627441638875654,0.016674606955693186,0.027155788470700333,0.014292520247737018,0.013816102906145784,0.012863268222963315,0.03287279656979514,0.01333968556455455,0.0266793711291091,0.023820867079561697,0.017627441638875654,0.01810385898046689,0.01953311100524059,0.017627441638875654,0.030967127203430204,0.02572653644592663,0.006193425440686041,0.021438780371605525,0.019056693663649357,0.005717008099094807,0.01810385898046689,0.009528346831824679
Spassky,0.01962983735277622,0.017386427369601793,0.0061693774537296695,0.017386427369601793,0.007291082445316881,0.01962983735277622,0.012338754907459339,0.021873247335950644,0.026360067302299495,0.007851934941110488,0.02075154234436343,0.020190689848569827,0.014582164890633763,0.04262478968031408,0.0033651149747616375,0.016264722378014584,0.03196859226023556,0.0089736399326977,0.024677509814918678,0.010095344924284913,0.016264722378014584,0.018508132361189006,0.01346045989904655,0.02411665731912507,0.039820527201346045,0.0179472798653954,0.01346045989904655,0.016264722378014584,0.018508132361189006,0.03365114974761638,0.006730229949523275,0.005608524957936063,0.011777902411665733,0.012899607403252944,0.02131239484015704,0.012899607403252944,0.01682557487380819,0.02131239484015704,0.012338754907459339,0.008412787436904094,0.012899607403252944,0.022434099831744252,0.03028603477285474,0.012338754907459339,0.010095344924284913,0.025799214806505887,0.012338754907459339,0.01065619742007852,0.054963544587773416,0.010095344924284913,0.015703869882220976,0.020190689848569827,0.018508132361189006,0.01682557487380819,0.01682557487380819,0.018508132361189006
Staunton,0.0,0.0,0.030837004405286344,0.01762114537444934,0.07048458149779736,0.022026431718061675,0.0,0.004405286343612335,0.14096916299559473,0.0,0.039647577092511016,0.039647577092511016,0.004405286343612335,0.013215859030837005,0.004405286343612335,0.05286343612334802,0.004405286343612335,0.030837004405286344,0.0,0.0,0.00881057268722467,0.0,0.039647577092511016,0.004405286343612335,0.00881057268722467,0.05286343612334802,0.1013215859030837,0.02643171806167401,0.013215859030837005,0.03524229074889868,0.0,0.013215859030837005,0.02643171806167401,0.013215859030837005,0.0,0.0,0.0,0.09691629955947137,0.013215859030837005,0.0,0.004405286343612335,0.004405286343612335,0.0,0.0,0.0,0.00881057268722467,0.004405286343612335,0.0,0.0,0.01762114537444934,0.013215859030837005,0.004405286343612335,0.013215859030837005,0.0,0.0,0.0
Steinitz,0.0,0.006369426751592357,0.025477707006369428,0.0021231422505307855,0.06581740976645435,0.025477707006369428,0.014861995753715499,0.0,0.13800424628450106,0.0,0.012738853503184714,0.027600849256900213,0.006369426751592357,0.008492569002123142,0.0021231422505307855,0.05307855626326964,0.004246284501061571,0.021231422505307854,0.010615711252653927,0.0,0.006369426751592357,0.016985138004246284,0.04246284501061571,0.006369426751592357,0.012738853503184714,0.09341825902335456,0.040339702760084924,0.006369426751592357,0.016985138004246284,0.0,0.0021231422505307855,0.012738853503184714,0.010615711252653927,0.01910828025477707,0.0,0.014861995753715499,0.0,0.09766454352441614,0.006369426751592357,0.010615711252653927,0.004246284501061571,0.01910828025477707,0.014861995753715499,0.0,0.0,0.014861995753715499,0.008492569002123142,0.0021231422505307855,0.0,0.025477707006369428,0.012738853503184714,0.021231422505307854,0.025477707006369428,0.004246284501061571,0.006369426751592357,0.0
Tal,0.018518518518518517,0.023148148148148147,0.01594650205761317,0.014917695473251029,0.00565843621399177,0.016975308641975308,0.01286008230452675,0.023662551440329218,0.013374485596707819,0.02726337448559671,0.0102880658436214,0.020061728395061727,0.013374485596707819,0.00874485596707819,0.00360082304526749,0.013374485596707819,0.030864197530864196,0.006172839506172839,0.038580246913580245,0.022119341563786008,0.01131687242798354,0.027777777777777776,0.012345679012345678,0.014917695473251029,0.0205761316872428,0.01440329218106996,0.0102880658436214,0.055041152263374485,0.00823045267489712,0.016975308641975308,0.01131687242798354,0.00977366255144033,0.016975308641975308,0.021604938271604937,0.02109053497942387,0.00874485596707819,0.0257201646090535,0.020061728395061727,0.02726337448559671,0.00360082304526749,0.01286008230452675,0.02263374485596708,0.01131687242798354,0.029835390946502057,0.016975308641975308,0.01748971193415638,0.015432098765432098,0.01440329218106996,0.02880658436213992,0.01903292181069959,0.01594650205761317,0.013374485596707819,0.013374485596707819,0.01646090534979424,0.01594650205761317,0.038580246913580245
Tarrasch,0.0017761989342806395,0.012433392539964476,0.03197158081705151,0.014209591474245116,0.06039076376554174,0.014209591474245116,0.021314387211367674,0.007104795737122558,0.028419182948490232,0.003552397868561279,0.021314387211367674,0.035523978685612786,0.012433392539964476,0.0053285968028419185,0.003552397868561279,0.046181172291296625,0.010657193605683837,0.03374777975133215,0.02664298401420959,0.0,0.015985790408525755,0.003552397868561279,0.046181172291296625,0.015985790408525755,0.019538188277087035,0.0586145648312611,0.04085257548845471,0.014209591474245116,0.015985790408525755,0.014209591474245116,0.0017761989342806395,0.012433392539964476,0.03374777975133215,0.010657193605683837,0.0,0.007104795737122558,0.0017761989342806395,0.06216696269982238,0.010657193605683837,0.010657193605683837,0.010657193605683837,0.019538188277087035,0.03197158081705151,0.0017761989342806395,0.017761989342806393,0.008880994671403197,0.012433392539964476,0.0053285968028419185,0.007104795737122558,0.03197158081705151,0.010657193605683837,0.02486678507992895,0.019538188277087035,0.0,0.007104795737122558,0.003552397868561279
Timman,0.022460262612301312,0.0221147201105736,0.027297857636489287,0.02902557014512785,0.0055286800276434,0.021078092605390463,0.0248790601243953,0.012093987560469938,0.010366275051831375,0.026606772633033862,0.021769177608845888,0.032135452660677265,0.02073255010366275,0.014512785072563926,0.0055286800276434,0.013821700069108501,0.015549412577747062,0.012785072563925363,0.011402902557014512,0.016931582584657913,0.02626123013130615,0.02902557014512785,0.017277125086385625,0.010366275051831375,0.005874222529371113,0.021078092605390463,0.015894955079474776,0.017277125086385625,0.012093987560469938,0.016931582584657913,0.024187975120939877,0.0248790601243953,0.01243953006219765,0.03282653766413269,0.013130615065653075,0.017277125086385625,0.009329647546648237,0.018659295093296474,0.02453351762266759,0.010711817553559088,0.017277125086385625,0.020041465100207326,0.01624049758120249,0.0165860400829302,0.018659295093296474,0.012093987560469938,0.022460262612301312,0.013821700069108501,0.012093987560469938,0.01796821008984105,0.0221147201105736,0.01796821008984105,0.023151347615756736,0.013130615065653075,0.013130615065653075,0.0165860400829302
Topalov,0.009095260890378171,0.022977501196744854,0.02584968884633796,0.02106270943034945,0.008137865007180469,0.019626615605552896,0.020105313547151747,0.007180469123982767,0.007659167065581618,0.02489229296314026,0.006223073240785065,0.03685974150311154,0.011488750598372427,0.011967448539971278,0.01244614648157013,0.02202010531354715,0.008137865007180469,0.011488750598372427,0.024413595021541407,0.015797032072762087,0.0205840114887506,0.03925323121110579,0.018190521780756343,0.018190521780756343,0.009095260890378171,0.014839636189564385,0.009573958831977022,0.026807084729535663,0.0215414073719483,0.019147917663954045,0.018669219722355194,0.023456199138343705,0.03015797032072762,0.031115366203925323,0.008137865007180469,0.01675442795595979,0.00861656294877932,0.020105313547151747,0.016275730014360938,0.016275730014360938,0.02202010531354715,0.028243178554332216,0.019626615605552896,0.006701771182383916,0.011010052656773576,0.003350885591191958,0.014839636189564385,0.01771182383915749,0.006223073240785065,0.019626615605552896,0.02202010531354715,0.016275730014360938,0.03590234561991384,0.0205840114887506,0.01771182383915749,0.023934897079942556
Zukertort,0.0,0.009478672985781991,0.023696682464454975,0.004739336492890996,0.09004739336492891,0.014218009478672985,0.009478672985781991,0.0,0.06635071090047394,0.0,0.009478672985781991,0.023696682464454975,0.004739336492890996,0.014218009478672985,0.014218009478672985,0.04265402843601896,0.009478672985781991,0.014218009478672985,0.0,0.0,0.014218009478672985,0.014218009478672985,0.037914691943127965,0.009478672985781991,0.018957345971563982,0.08056872037914692,0.07109004739336493,0.004739336492890996,0.004739336492890996,0.009478672985781991,0.0,0.014218009478672985,0.02843601895734597,0.009478672985781991,0.0,0.009478672985781991,0.0,0.10426540284360189,0.018957345971563982,0.009478672985781991,0.004739336492890996,0.009478672985781991,0.02843601895734597,0.0,0.0,0.014218009478672985,0.004739336492890996,0.0,0.004739336492890996,0.02843601895734597,0.023696682464454975,0.014218009478672985,0.037914691943127965,0.014218009478672985,0.0,0.004739336492890996
